"Model","Y_feature","Site_Effect","Complexity","BIC","AIC","LogScore","LogScore_Censored","W_statistic","Skewness","Kurtosis","Mean_Z","SD_Z","norm_BIC","norm_AIC","norm_LogScore","norm_W","norm_Skew","norm_Kurt","norm_MeanZ","norm_SDZ","composite_score"
"m3c","B4 Band Power","random","smooth_mean_var",5139.11349071312,5072.40192197344,-4.29309433749726,-4.01385688923216,0.964300190266616,0.792156308851987,3.41857881903464,0.089274774401096,1.07294769393658,1,0.99952159707133,0.841173079327525,0.700919093153819,0.569868056910292,0.711167434757948,0.571055721135614,0.535643588993217,0.769476591629888
"m3d","B4 Band Power","random","shash_constant",5147.58125888355,5072.68848237297,-4.20406519787394,-4.04971052855458,0.927195200241301,1.33343330791265,7.0716602759228,0.114397240529484,1.14515538363308,0.98484926958287,0.999050444286046,0.995527057916191,0.126910207483106,0.140742245189676,0.228473888896854,0.450348184331084,0.0759977547642099,0.548517446786695
"m3e","B4 Band Power","random","shash_full",5166.12299592631,5074.41161175304,-4.21936389978062,-4.03850685277485,0.981047031621202,0.376404874805361,1.44031760153815,0.079094772780732,1.04863128663975,0.951673956590596,0.996217334030208,0.969002983702623,0.959990332302286,0.899476874426797,0.972561529847818,0.619968232908164,0.690432301447283,0.913655370596712
"m1a","B5 Band Power","none","linear",6901.89507049687,6888.62532960627,-5.69141537390904,-5.43229070768544,0.938020092343371,0.816038663538142,0.0889116880228296,0.0802795126563372,1.09919603829531,0,0,0,0.514497572651023,0.588936297678541,0.986530017194414,0.0582864485267306,0.0206661169921385,0.266367588431416
"m1b","B5 Band Power","none","smooth_mean",6224.42951298044,6185.91298344357,-5.03385911518566,-4.82626416788721,0.947060373757617,0.584311843960773,2.23082301565458,0.0360966794615264,1.02821430037716,0.488032784648399,0.467823560417282,0.493733800913659,0.599290745647431,0.729114252993497,0.649814029703871,0.576570271949417,0.72144834794258,0.573836407812843
"m1c","B5 Band Power","none","smooth_mean_var",5694.78845046826,5629.77912959987,-4.59348213988514,-4.33211900573784,0.883166586107568,1.78960355031431,6.36440764717091,0.0335985597506041,1.09192876120897,0.869575727657255,0.838063988089387,0.824395998962109,0,0,0,0.605874301173519,0.0924138481531955,0.431493568949453
"m1d","B5 Band Power","none","shash_constant",5577.98610009211,5509.02227875457,-4.45483687547536,-4.31514948775549,0.976255565051045,0.401464869223185,1.03547781001964,0.0161013139622642,1.03218243333815,0.953717830049183,0.918456627005893,0.928499415920865,0.873126569176733,0.839723439711665,0.837726496534363,0.811124593896086,0.682272115425998,0.874978281051246
"m1e","B5 Band Power","none","shash_full",5559.13282405296,5464.11407621056,-4.42147668248644,-4.27993070719507,0.983619808800529,0.205668290457744,0.692478496333414,0.0502086399525957,1.02125751707068,0.967299357114353,0.948353803739455,0.953548306666135,0.942199374062401,0.958166199678167,0.891647193963109,0.411030846103808,0.79013066354565,0.894148272674643
"m2a","B5 Band Power","fixed","linear",6894.4084409094,6876.71545305527,-5.68282863585107,-5.46059585519188,0.951947750321983,0.713575264948234,-0.011704976202342,0.0852483353677383,1.10128929470983,0.00539321983924423,0.00792887855556346,0.00644745261347592,0.645131814916331,0.650919238346137,0.998667183600961,0,0,0.296876366532114
"m2b","B5 Band Power","fixed","smooth_mean",6230.76440860801,6187.8453906328,-5.03461218292963,-4.82672324269819,0.947409693107048,0.589360219249399,2.22216894331239,0.0361692763945003,1.02899280344845,0.483469251167943,0.466537080086634,0.493168351197921,0.602567180823505,0.726060351304807,0.651174480286919,0.575718678394413,0.71376241160029,0.572755766996915
"m2c","B5 Band Power","fixed","smooth_mean_var",5582.46432295501,5501.14184590987,-4.45371848352052,-4.29580399114187,0.944368932048396,1.07729588747389,2.59168021273865,-0.0160430282227756,1.05315757078436,0.950491806895961,0.923702944608206,0.929339173589426,0.574046411759755,0.430894584900675,0.59308601025146,0.811808310935688,0.475190631580186,0.734544162768955
"m2d","B5 Band Power","fixed","shash_constant",5522.9602309493,5443.82882170455,-4.38987567963076,-4.31748342657085,0.989782261577448,0.26082078484942,0.211895902970787,-0.0113003833114746,1.02953902837219,0.993357377547228,0.961858504544545,0.977276288942376,1,0.924802932066567,0.967196466431724,0.867441595630838,0.708369690431603,0.948030501179526
"m2e","B5 Band Power","fixed","shash_full",5513.73923583402,5386.5369235929,-4.36349424110514,-4.22719598384873,0.989073891212493,0.136513240524021,0.888956739541604,0.0049822494192163,1.05065154728398,1,1,0.997085100346765,0.993355851643449,1,0.860760123696106,0.94155605035894,0.499931878989905,0.942275797468817
"m3a","B5 Band Power","random","linear",6894.02104437863,6876.64433745572,-5.68281885335269,-5.46003926151798,0.950733532177922,0.722700932374334,-0.00322668990524279,0.0849533365059649,1.10125006071301,0.00567229263575242,0.00797622303892309,0.00645479791669875,0.633743075514646,0.64539886999599,1,0.00346046477624329,0.000387345937563066,0.294516513688659
"m3b","B5 Band Power","random","smooth_mean",6224.43062199225,6185.91331266309,-5.03385923816327,-4.82626423578019,0.94706043577014,0.584312758344905,2.23082152424805,0.0360966929380076,1.02821443926234,0.488031985738232,0.467823341242754,0.493733708574482,0.599291327292879,0.729113699857273,0.649814264158218,0.576570113864439,0.721446976769214,0.573836217357556
"m3c","B5 Band Power","random","smooth_mean_var",5582.25175251854,5501.17020102386,-4.4542805482829,-4.29552827686957,0.943648742302447,1.08466228253908,2.62478070513168,-0.0144055632393651,1.05382475950932,0.950644938432901,0.923684067480956,0.928917140694437,0.567291403710753,0.426438449006853,0.587882496530439,0.831016486395618,0.468603669681819,0.733110462653606
"m3d","B5 Band Power","random","shash_constant",5522.68396779483,5443.79641403621,-4.39000236024822,-4.31720703122857,0.989642280547702,0.26279308746992,0.227093014383359,-0.0100715221548331,1.02964127160764,0.993556392058117,0.961880079618429,0.977181169320395,0.998687050200359,0.923609831720616,0.964807427114234,0.88185667073278,0.70736027244981,0.948428107296891
"m3e","B5 Band Power","random","shash_full",5515.20132903603,5389.36348812494,-4.35961216840323,-4.22251429830677,0.987981388236292,0.198844141121386,0.994699198484318,0.00201736453104736,1.04967524867369,0.998946736983346,0.998118243559616,1,0.983108737685905,0.962294316149447,0.844137037565858,0.976335437843508,0.509570593654557,0.93836167017453
"m1a","B6 Band Power","none","linear",6329.54396316758,6316.27422227698,-5.25384520855247,-4.97611132329518,0.899435131212109,1.35886254919999,2.3666539392268,0.0823855700656258,1.12351267728103,0.00326669945471647,0.000962661495499506,6.18148905819877e-05,0.447950048086295,0.305276153436331,0.999096125607116,0.000881338742579452,0.570653321317629,0.263490971071993
"m1b","B6 Band Power","none","smooth_mean",5634.94116887639,5595.0474774077,-4.80804143664954,-4.3067907244771,0.873568840984941,1.3960372964876,5.40718296836783,0.0606753243630824,1.13597688703238,0.356770283628137,0.348889917439193,0.270216112270535,0.227353682714333,0.279129405859125,0.594153556791383,0.264169091738842,0.527326051785887,0.334608925314519
"m1c","B6 Band Power","none","smooth_mean_var",4907.61341641362,4842.35233831384,-4.50584406402053,-3.68784205733907,0.846910213444146,1.79289602978567,4.149443650324,0.0684530826889637,1.16195826873013,0.726928551745616,0.711997852870171,0.453345829913284,0,0,0.761661311352471,0.169845492594621,0.437011274509019,0.392588622699536
"m1d","B6 Band Power","none","shash_constant",4517.19165714206,4447.88883562296,-3.76007144901855,-3.5985988382426,0.964166407504971,0.760132396342844,2.66711061460289,0.0355826554518214,1.1826167166287,0.925625551492973,0.90229113447338,0.905279369979733,1,0.726391219868381,0.959080820119636,0.568476675579366,0.365199731052611,0.848701754663431
"m1e","B6 Band Power","none","shash_full",4513.22299553902,4418.31172241349,-3.77022215182495,-3.50691075181704,0.941647203847628,1.1266314806788,4.42021655680767,0.0434336282886859,1.22656890931249,0.927645318923476,0.916559440399238,0.899128107569217,0.80794870720721,0.468615182515129,0.725599338167437,0.473265178419268,0.212415997714398,0.743065645112012
"m2a","B6 Band Power","fixed","linear",6335.96273420963,6318.2697463555,-5.25394721437525,-4.97644633044174,0.899792572779281,1.35632001104217,2.35986715872531,0.0824582437104528,1.12360170992034,0,0,0,0.450998429197722,0.307064440062826,1,0,0.570343831888488,0.263681917237464
"m2b","B6 Band Power","fixed","smooth_mean",5556.98154455013,5511.39798119165,-4.7278815493027,-4.18574543792378,0.854769367078945,1.28810318908881,6.04759315708938,0.0639185825389614,1.11998346513843,0.396446206107358,0.389243301290482,0.31879250262229,0.067025488058417,0.355044538228233,0.508862693118909,0.224836963986188,0.582921337404306,0.322527454920295
"m2c","B6 Band Power","fixed","smooth_mean_var",4594.96608876819,4509.49631257904,-3.99279729768584,-3.4336614734772,0.90865948926171,1.42444535296494,4.06633321475451,0.0792377084748527,1.10487222314143,0.886043878970412,0.872571049139014,0.76424896133045,0.526618455529369,0.259148684103967,0.772730093446753,0.0390565586978647,0.635450047047712,0.632113043317417
"m2d","B6 Band Power","fixed","shash_constant",4377.7451716938,4300.95817684561,-3.61715821847935,-3.40856004653182,0.951997403332421,0.55851575288945,3.66613866034769,0.0564927018884509,1.15760676820173,0.99659392768076,0.973172006939736,0.991883893799293,0.896218666570079,0.868197684427618,0.826028650814366,0.314893219326601,0.452137675622484,0.851376752565342
"m2e","B6 Band Power","fixed","shash_full",4371.05254549021,4251.54774472274,-3.60376516572198,-3.30821956032757,0.912463051884697,0.53395703839227,6.14681672804592,0.0185788885305467,1.18830234703738,1,0.997008111446117,1,0.559056508405404,0.885470982987266,0.495647937619086,0.774687312092344,0.34543571503482,0.783633231920865
"m3a","B6 Band Power","random","linear",6329.54404295975,6316.2742470451,-5.25384520922814,-4.97611132782869,0.899435135664881,1.35886251771907,2.36665385505997,0.0823855707993911,1.12351267602451,0.00326665884615662,0.000962649547099903,6.18144811338485e-05,0.447950086061024,0.305276175578338,0.99909613681659,0.000881329843949841,0.570653325685454,0.263490974294263
"m3b","B6 Band Power","random","smooth_mean",5556.90917574044,5511.39262797442,-4.72842853937388,-4.18576749158019,0.854436572135211,1.29261837403197,6.05555928899972,0.063930499629893,1.12033248946135,0.396483036701499,0.389245883737949,0.318461030060443,0.0641873015864835,0.35186879637154,0.507801750799863,0.224692441250858,0.581708081914061,0.321373804162914
"m3c","B6 Band Power","random","smooth_mean_var",4594.87481648363,4509.50416614773,-3.99533933844967,-3.4337991107887,0.908446834543679,1.42845192586778,4.09297622285827,0.0810473190361305,1.10545726057206,0.886090330093262,0.87256726049609,0.762708500527407,0.524804865042877,0.256330673008161,0.769181734579231,0.0171107776594992,0.633416378251326,0.629013726129706
"m3d","B6 Band Power","random","shash_constant",4377.69083934004,4300.78921371655,-3.61990124226708,-3.40902473822029,0.951276972240528,0.564682608774664,3.71865707169532,0.0560631216927928,1.16041688733896,0.996621578997382,0.973253516504191,0.990221638540871,0.890074589511602,0.863860244742333,0.819034163934812,0.320102888806909,0.442369323540482,0.84835269090429
"m3e","B6 Band Power","random","shash_full",4373.35759974999,4245.34578725644,-3.69630100346213,-3.31654362104739,0.875051378049002,-0.371122741240195,9.86841099503562,-0.00412378670706934,1.28767586524736,0.998826890779532,1,0.943923861118436,0.239997254134463,1,0,0.949989394370928,0,0.657857461245329
"m1a","B4 Band Relative Power","none","linear",-1778.01963114233,-1791.28937203293,1.1442879060404,1.10235677751082,0.983276270183759,-0.0423406342326903,0.928931318950843,-0.0416979103473088,1.42356677730421,0,0,0.0254862805746329,0.80945565367281,0.986301221438392,0.869437524340293,0.142126245100174,0.395528686679265,0.392886381310815
"m1b","B4 Band Relative Power","none","smooth_mean",-2142.60355937011,-2180.40713035798,1.41418469131878,1.54202241372968,0.930716049835324,-0.547892870839015,5.54191845890656,0.0451197861445348,1.52000641066729,0.65967168136673,0.610861168083791,0.714780229652536,0,0.444959209141857,0,0.0717261359696082,0.257899875925572,0.37221078675022
"m1c","B4 Band Relative Power","none","smooth_mean_var",-2176.11620903348,-2237.28191114067,1.40563104144549,1.42221760451999,0.961386118961746,-0.425398107362147,3.21373462905314,0.0434400866412726,1.58578417500209,0.720308874174298,0.700146723112088,0.692934919067941,0.472335555070726,0.576125796795573,0.438806856343477,0.106283506062374,0.164028558047867,0.53288176838726
"m1d","B4 Band Relative Power","none","shash_constant",-2238.05788681739,-2309.58663636962,1.37833422191026,1.28018818537881,0.97419451283923,0.404027190862284,1.74271550428418,-0.00875443365576301,1.63872454688196,0.832385045301783,0.813655161024185,0.62322111156447,0.669591707534831,0.599009633726683,0.716058707973097,0.819890282037226,0.0884774576485809,0.66442025136396
"m1e","B4 Band Relative Power","none","shash_full",-2258.86736172841,-2344.44166600702,1.25329118851298,1.18568654816272,0.991219304568204,0.314773502746351,0.422341994733639,-0.04583752083526,1.66932768853106,0.870037339437834,0.868372746285643,0.303871600949914,0.931782653962831,0.694581896355582,0.964917471398817,0.056959790389559,0.0448037744997155,0.638055930668924
"m2a","B4 Band Relative Power","fixed","linear",-1804.54998551207,-1822.24297336621,1.13430861461473,1.06838747280892,0.975721689956036,0.031824417117902,1.13262359126015,-0.0353829394886907,1.45346766537156,0.0480035517731503,0.0485928813638146,0,0.693111056258327,0.997561917608747,0.831046412552897,0.272047570112455,0.352857188233235,0.380410722046111
"m2b","B4 Band Relative Power","fixed","smooth_mean",-2267.19189720455,-2310.10573323016,1.40594490020324,1.51769501698462,0.956627122050392,-0.95978120789607,3.25225288991701,0.017153162505466,1.49079624183792,0.885099606007938,0.814470071440874,0.693736488239503,0.399044443843074,0.00391188489162486,0.431547087271653,0.647098672225892,0.299585650308029,0.547315355868165
"m2c","B4 Band Relative Power","fixed","smooth_mean_var",-2300.54225560806,-2367.53877525127,1.52570557929521,1.49375225049593,0.981797294931523,-0.236000492846992,1.44530670812125,0.0486061149547323,1.5995763729621,0.945443151893718,0.904632019553028,0.999595305158759,0.786678639580625,0.77893151763276,0.772113138563903,0,0.14434573951444,0.755464859770486
"m2d","B4 Band Relative Power","fixed","shash_constant",-2330.55290344752,-2404.10576631196,1.48228481621521,1.31416109839256,0.983997534261589,0.442995431819041,1.35618455658766,-0.018454865838628,1.65520674955871,0.999743884828905,0.962037147935752,0.888702286464537,0.820563508276917,0.557282697422743,0.788910528290419,0.620318022622969,0.0649557386841141,0.774033311135549
"m2e","B4 Band Relative Power","fixed","shash_full",-2324.96959054499,-2426.6282918292,1.2889918136227,1.24701761749531,0.995234145534577,0.176391407847964,0.283577144734067,-0.00732978993172735,1.70072271085503,0.989641537674134,0.997394404065301,0.395048029157647,0.99361336352385,0.842760534078506,0.991071320084864,0.849200251068128,0,0.772991153840397
"m3a","B4 Band Relative Power","random","linear",-1804.71025363866,-1822.27252082302,1.1348184691605,1.06913672674687,0.975927581380842,0.0295475238084401,1.12844429686717,-0.0356093667574641,1.45308966551134,0.04829353807356,0.0486392667923757,0.0013021261181285,0.69628189490297,1,0.831834109388002,0.267389158943731,0.35339663108896,0.381367106785743
"m3b","B4 Band Relative Power","random","smooth_mean",-2267.23158997307,-2310.11402035503,1.40597281160055,1.51768433144118,0.956397991672621,-0.963434466116169,3.2666963748661,0.0171542508304393,1.49098230157367,0.885171425397996,0.814483081083002,0.693807771627554,0.395515712827774,0,0.428824836500951,0.647076281525168,0.29932012482574,0.545950932935478
"m3c","B4 Band Relative Power","random","smooth_mean_var",-2300.56843324432,-2367.6733020943,1.52586403975582,1.49427648800906,0.981727141830415,-0.233065378277118,1.47271451558474,0.0475970037151183,1.59921162622462,0.945490517243602,0.90484320812696,1,0.785598244104007,0.782074419023609,0.766947423692892,0.0207609935612794,0.144866268864831,0.756751776173646
"m3d","B4 Band Relative Power","random","shash_constant",-2330.69445185378,-2404.21375470227,1.48314720157675,1.31566053722488,0.983258779883974,0.454441114172314,1.43044962079327,-0.0190082101607769,1.65406640032206,1,0.962206674802179,0.890904746975015,0.809186293652028,0.545026735983781,0.774913343470929,0.608933769372854,0.0665831288328599,0.768896650916526
"m3e","B4 Band Relative Power","random","shash_full",-2330.61761922625,-2428.28805300274,1.27499596537283,1.2179187555662,0.995648847709981,0.167620276694502,0.236204119677946,-0.00968726765591463,1.6935448200857,0.999860980408996,1,0.359303796409923,1,0.852152603670771,1,0.800698581548092,0.0102435537740427,0.767875826859571
"m1a","B5 Band Relative Power","none","linear",-2261.24583311262,-2274.51557400322,1.58134408396179,1.50835369217583,0.971289237970972,0.173551813119501,2.28230908794716,0.0500687183162165,1.4682805093321,0.0153949120427959,0,0.470413421762574,0.500093915552451,0.896130866276523,0.579982221990121,0.346742605486703,0.380472773927468,0.398563166552152
"m1b","B5 Band Relative Power","none","smooth_mean",-2390.69940634998,-2428.07707171215,1.62484966585347,1.57453649882843,0.957544962314184,0.301190458293051,3.96827759888985,-0.0637060419469566,1.5620709222523,0.700655947089038,0.589319313261943,0.621097974282964,0.192253948418952,0.7234011384929,0.21894986048543,0.168813495200959,0.256389637451175,0.452826042776676
"m1c","B5 Band Relative Power","none","smooth_mean_var",-2378.47500218164,-2434.70884706882,1.63859452524588,1.67185829331346,0.948961309945127,0.0967977090406561,4.99074153734468,-0.0749776028371793,1.5621214675183,0.635946201009906,0.61476992006905,0.668704232996071,0,1,0,0.0217510029529797,0.256322766915648,0.411465301497752
"m1d","B5 Band Relative Power","none","shash_constant",-2410.89525502301,-2473.50400572111,1.68626417472652,1.63075514151465,0.976846935192187,-0.319960668037149,1.86845522362785,-0.0297054945952194,1.56491945853733,0.807562445065251,0.763653179192992,0.833811317845038,0.624573471451907,0.697999950513106,0.668604658876264,0.612425988629377,0.252621071927162,0.690715633019153
"m1e","B5 Band Relative Power","none","shash_full",-2440.75614968999,-2515.11279572979,1.44552651473437,1.45505835448672,0.951104437113961,-0.835747783306051,3.56664712872602,-0.0176122181436656,1.75586752224071,0.965630755388261,0.923334244560377,0,0.0480010888671974,0,0.304954786529044,0.770209581490237,0,0.335039452802389
"m2a","B5 Band Relative Power","fixed","linear",-2258.33755980991,-2276.03054766404,1.57565646309696,1.47926961441321,0.971317468445633,0.117476580635481,2.33558157126741,0.0475046347922501,1.47488817397686,0,0.0058139784433251,0.450713958667095,0.500726212852712,0.972015874529301,0.568574481969179,0.380196757670148,0.371730944902765,0.40132304549111
"m2b","B5 Band Relative Power","fixed","smooth_mean",-2384.46594564644,-2426.30793947907,1.62605493995515,1.5741410902757,0.957348455664567,0.322635745164983,3.97984212672673,-0.0635903302229571,1.56145353583059,0.66765919291064,0.582529956501152,0.625272523404659,0.18785265423146,0.694379845148758,0.216473438910807,0.17032321108498,0.257206429287765,0.444176961547847
"m2c","B5 Band Relative Power","fixed","smooth_mean_var",-2398.59326977065,-2467.28408161056,1.73237159560447,1.58568613446857,0.984785302728908,0.352729097140972,1.19465644194724,-0.0737715615128675,1.53321619523598,0.742442024389841,0.739783124133225,0.993507517292755,0.802374532971713,0.653655372651876,0.812891556140504,0.0374864849004006,0.294563955261235,0.716079502016053
"m2d","B5 Band Relative Power","fixed","shash_constant",-2423.30572452522,-2494.20742493955,1.7317774840397,1.58503374389399,0.993608779813221,-0.127739946024228,0.320887278529734,-0.0174586802399588,1.55946028748676,0.873257125898045,0.843106199500928,0.991449771334818,1,0.958126755702227,1,0.772212823720267,0.259843463272123,0.886806040196415
"m2e","B5 Band Relative Power","fixed","shash_full",-2435.31986156597,-2533.97619530667,1.52857492454764,1.42210187621898,0.974657677930305,-0.500110376281095,2.0572000840677,0.0179179436551851,1.73106140839936,0.936853825300404,0.995725865183319,0.287643836172526,0.575539175256628,0.454208503001532,0.628186939183284,0.766220714632689,0.0328180707749102,0.580904715723275
"m3a","B5 Band Relative Power","random","linear",-2259.88758471728,-2276.31466501231,1.57749594223393,1.49448314804691,0.971247888549496,0.133616231209898,2.32344598946178,0.0482782074403031,1.47339395136577,0.00820503942697071,0.00690432884407055,0.457085120218631,0.499167784203959,0.950174547034393,0.571173188723833,0.370103788057019,0.373707776248366,0.401092410581697
"m3b","B5 Band Relative Power","random","smooth_mean",-2390.33341110771,-2427.9806738773,1.62492310885787,1.57452733882645,0.957554457731768,0.302090717411307,3.96688692941211,-0.0637085459805871,1.56199681587825,0.698718555387353,0.588949369580239,0.621352349141824,0.192466623798136,0.722182843577441,0.219247657675808,0.168780824532721,0.256487678935777,0.452504702739581
"m3c","B5 Band Relative Power","random","smooth_mean_var",-2400.77174672569,-2467.14997195682,1.73424610253552,1.57610854576508,0.982579629650172,0.354320954350796,1.37174425119462,-0.0766447019761937,1.52986240472207,0.75397376766814,0.739268454699649,1,0.752972560469086,0.651501157820237,0.774970070922179,0,0.299000963619475,0.702689617859705
"m3d","B5 Band Relative Power","random","shash_constant",-2425.83602000226,-2494.29696957711,1.73338479565238,1.58932882427678,0.993561677199205,-0.123377307023493,0.398493668327958,-0.022279822779866,1.55715932658171,0.886651216568613,0.843449842830134,0.997016804818497,0.998945010452883,0.964030590281407,0.983381410747085,0.709310334499229,0.262887595791846,0.884191074697261
"m3e","B5 Band Relative Power","random","shash_full",-2447.24888938613,-2535.08992521351,1.53883237559493,1.43652576530461,0.973050970939842,-0.538107536522494,2.16421423027122,0.0124442924829054,1.72220550040865,1,1,0.323171218036021,0.539552656978887,0.402788032844366,0.605270989290089,0.837636625075917,0.0445342878766275,0.589513495687868
"m1a","B6 Band Relative Power","none","linear",-2492.71691089528,-2505.98665178588,1.27338514193276,1.44104982444054,0.956549748113732,0.794691189187486,0.947572723397469,0.124547086087225,1.67054460017156,0,0,1,1,1,1,0.796761133013794,0.854149401493736,0.723818290088065
"m1b","B6 Band Relative Power","none","smooth_mean",-2589.33931612913,-2620.08501203975,1.19718351765269,1.58685703439029,0.907647535709189,1.29685958793628,2.17356340307164,0.0975544218390913,1.74563965911879,0.147319695017509,0.154764623133183,1,0.852232354313721,0.879355680120872,0.971185199218233,0.84080839795653,0.837815425663471,0.7189717621341
"m1c","B6 Band Relative Power","none","smooth_mean_var",-2653.35540833094,-2710.32910144815,-15.0893820166841,1.25292009474987,0.625609831074203,-4.95707860412684,43.4948278288339,-0.40485708434979,2.94627827845257,0.244924708643044,0.277172977260373,1,0,0,0,0.339344679192539,0.576663727216025,0.333156634503136
"m1d","B6 Band Relative Power","none","shash_constant",-2891.91341575682,-2960.11411377607,-14669.2612834499,-0.261375110766124,0.660714694056451,-4.09082247864439,25.045170423422,-0.108088165998398,4.2956417212012,0.608652902046082,0.615984886662354,1,0.106076242770238,0.208115208683685,0.433627442233155,0.823619186267059,0.283162794277324,0.521294586159708
"m1e","B6 Band Relative Power","none","shash_full",-2925.63588713988,-3017.51138526399,-6972588180.22402,-0.570857424311326,0.713664932468828,-3.33012866702325,16.7921211382993,0.236875718764261,4.64187727701889,0.660069384458884,0.693839354254488,1,0.266075794610499,0.390869415774286,0.627601160741452,0.613460625931661,0.207852870034793,0.585055071865439
"m2a","B6 Band Relative Power","fixed","linear",-2627.4383673562,-2645.13135521034,1.2325631481397,1.53249494060302,0.952059094099115,0.899616707895209,1.13262561550926,0.131885528845295,1.77215808803494,0.20540912669377,0.18873783583348,1,0.986430606332445,0.974791986365533,0.995650650279243,0.784786089370069,0.832047384689199,0.765278048072825
"m2b","B6 Band Relative Power","fixed","smooth_mean",-2869.96335892897,-2909.98325878183,0.84514861232518,1.66987005881301,0.939829338910361,0.996379367767918,1.87947372467267,0.0707960879449964,1.85769239304561,0.575185760862117,0.547986688763055,1,0.94947599747729,0.951545072941421,0.978097270929327,0.884473277111276,0.813442761558341,0.851279669788377
"m2c","B6 Band Relative Power","fixed","smooth_mean_var",-3021.75061810512,-3096.22879201458,-163.63431232379,0.81294324405975,0.857057051978329,-1.93539896020423,14.6399186355249,-0.479670249504854,2.89563327123922,0.80661503107385,0.800612753650148,1,0.699363265013693,0.725948678654324,0.678184976252958,0.217262795148149,0.587679556157951,0.741710224867517
"m2d","B6 Band Relative Power","fixed","shash_constant",-3148.56526448404,-3224.69153185326,-25.7328377689178,-0.755302220852923,0.856560902930982,-2.10164922423391,8.83721939785804,-0.357481787299556,5.20051595176986,0.999968684225817,0.974861423600815,1,0.697864053157397,0.686007594978886,0.814567434375984,0.416652804160483,0.0863430032185827,0.77483644411435
"m2e","B6 Band Relative Power","fixed","shash_full",-3134.74686557231,-3243.22464548217,-399892.68291808,-0.895438219086941,0.745653890037651,-2.81860393551189,11.1589863240053,-0.612811358054255,5.59747582141571,0.978899840944819,1,1,0.362736716795362,0.513761564082114,0.759998298943071,0,0,0.646758305803314
"m3a","B6 Band Relative Power","random","linear",-2627.47256370606,-2645.13765970856,1.23167730667722,1.53169504730083,0.952010961414997,0.900052507144796,1.13335748678447,0.131986370044006,1.77242736097867,0.205461265696306,0.188746387343682,1,0.986285163967716,0.974687287017264,0.995633448904598,0.784621534328153,0.831988814953504,0.765228711170668
"m3b","B6 Band Relative Power","random","smooth_mean",-2869.98291450879,-2909.98136028233,0.843901648092401,1.66958870091858,0.939662631233503,0.998734218310859,1.88044411552163,0.0707675123325792,1.85796456306976,0.575215577156247,0.54798411361159,1,0.948972257468077,0.950979327779285,0.978074463562634,0.884519907468305,0.813383561676771,0.851123338748284
"m3c","B6 Band Relative Power","random","smooth_mean_var",-3021.80520677855,-3096.23452687219,-168.296586166902,0.814655901440024,0.852879959033481,-2.00548994871403,15.1979801991656,-0.478859290352991,2.89820529389619,0.806698262149515,0.800620532491793,1,0.686741357743593,0.709109547280286,0.665068699720953,0.218586137382598,0.587120113812437,0.736260857660077
"m3d","B6 Band Relative Power","random","shash_constant",-3148.58580352617,-3224.65914899566,-24.3935683522175,-0.693167675184955,0.845881486262228,-2.27694814799533,10.5954493886894,-0.304495591818405,5.01290658621038,1,0.974817499036602,1,0.665594096833338,0.64389260031687,0.773243264662233,0.50311692527173,0.127150040133398,0.769584178173623
"m3e","B6 Band Relative Power","random","shash_full",-3128.93582875848,-3240.96728365407,-7.17627046228963e+35,-3.89036370114731,NA,NA,NA,NA,NA,0.970039782358227,0.99693808261728,0,NA,NA,NA,NA,NA,NA
